రాము	PROPN
తాను	PRON
రేపు	NOUN
వెళ్తాను	VERB
అని	SCONJ
కమలతో	PROPN
చెప్పేడు	VERB
.	PUNCT

అబ్బా	INTJ
!	PUNCT
నొప్పి	NOUN
!	PUNCT

రామయ్య	PROPN
ఆ	DET
ఊళ్ళోనే	NOUN
ఉంటాడు	VERB
.	PUNCT

యాభై	NUM
లో	ADP
సగం	NUM
ఇరవై	NUM
ఐదు	NUM
.	PUNCT

మనము	PRON
బీద	ADJ
వాళ్ళము	PRON
.	PUNCT

నేటి	NOUN
మానవులకు	NOUN
తిండీ	NOUN
,	PUNCT
నీరూ	NOUN
,	PUNCT
గాలీ	NOUN
ఎంత	DET
అవసరమో	NOUN
వైద్యమూ	NOUN
అంత	DET
అవసరమే	NOUN
.	PUNCT

సుబ్బారావు	PROPN
అనే	SCONJ
ఆయన	PRON
...	PUNCT

కమలకు	PROPN
కోపం	NOUN
వచ్చింది	VERB
.	PUNCT

ఓసి	INTJ
!	PUNCT
పిచ్చి	ADJ
పిల్లా	NOUN
!	PUNCT

ఇప్పుడు	ADV
టైం	NOUN
పదిన్నర	NUM
అయింది	VERB
.	PUNCT

అతను	PRON
మీ	PRON
తమ్ముడు	NOUN
గదూ	PART
?	PUNCT

నిన్ను	PRON
కాపాడుతున్నాను	VERB
గదా	PART
,	PUNCT
నాకు	PRON
తిండి	NOUN
పెట్టు	VERB
!	PUNCT

యాభై	NUM
,	PUNCT
వంద	NUM
మధ్య	CCONJ
సంపాదిస్తున్నాడట	VERB
.	PUNCT

రాము	PROPN
బాగా	ADV
డబ్బు	NOUN
సంపాయిస్తాడు	VERB
గాని	CCONJ
,	PUNCT
పైసా	NOUN
ఖర్చు	NOUN
పెట్టడు	VERB
.	PUNCT

ఆమె	PRON
ఎస్.	PROPN
ని	ADP
భోజనానికి	NOUN
పిలిచినట్లు	VERB
భర్తతో	NOUN
చెప్పింది	VERB
.	PUNCT
