Beno	INTJ
,	PUNCT
egoera	NOUN
larri-larria	NOUN
da	AUX
,	PUNCT
eta	CCONJ
uste	NOUN
dugu	VERB
horri	DET
irtenbidea	NOUN
eman	VERB
behar	NOUN
zaiola	VERB
.	PUNCT

Zerga	NOUN
ekologikoa	ADJ
abian	ADV
jarrita	VERB
,	PUNCT
gobernu	NOUN
berriak	ADJ
ez	PART
du	AUX
bakarrik	ADV
bete	VERB
koalizioko	NOUN
kide	NOUN
txikiaren	ADJ
helburuetako	NOUN
bat	NUM
.	PUNCT

Horregatik	ADV
,	PUNCT
Kike	PROPN
Diez	PROPN
de	X
Rada	PROPN
eta	CCONJ
Elena	PROPN
Irureta	PROPN
aktoreek	NOUN
luxutzat	NOUN
jo	VERB
zuten	AUX
atzo	ADV
antzezlan	NOUN
hau	DET
.	PUNCT

Bigarrenean	NUM
Lapazaranek	PROPN
,	PUNCT
eguneko	NOUN
saio	NOUN
onena	ADJ
eginik	VERB
,	PUNCT
aise	ADV
lortu	VERB
zuen	AUX
finalerako	NOUN
txartela	NOUN
(	PUNCT
1.349,5	NUM
kg	SYM
.	PUNCT

nagusia	ADJ
elkarri	PRON
laguntzea	VERB
da	AUX
?	PUNCT

Toki	NOUN
askotatik	DET
deitu	VERB
zieten	AUX
,	PUNCT
jo	VERB
zezaten	AUX
;	PUNCT
uztailean	NOUN
,	PUNCT
esaterako	ADV
,	PUNCT
33	NUM
saio	NOUN
egin	VERB
zituzten	AUX
herririk	NOUN
herri	NOUN
.	PUNCT

Presidenterik	NOUN
aukeratu	VERB
ez	PART
bada	AUX
,	PUNCT
Kongresuko	NOUN
eledunak	NOUN
haren	DET
papera	NOUN
beteko	VERB
du	AUX
.	PUNCT

Bestalde	CCONJ
,	PUNCT
arrisku	NOUN
partekatuaren	VERB
sistema	NOUN
alde	INTJ
batera	NUM
utzita	VERB
,	PUNCT
kupoaren	NOUN
formula	NOUN
ere	CCONJ
erabil	VERB
daitekeela	AUX
azaldu	VERB
zuen	AUX
.	PUNCT

Tratu	NOUN
txarrengatik	ADJ
eta	CCONJ
atxilotuak	VERB
inkomunikatuta	VERB
izateagatik	AUX
"	PUNCT
kezkatuta	VERB
"	PUNCT
daudela	AUX
esan	VERB
zuen	AUX
Vincent	PROPN
del	X
Buonok	PROPN
,	PUNCT
eta	CCONJ
horri	DET
buruz	ADP
ere	CCONJ
galdetuko	VERB
diote	AUX
Justizia	NOUN
Ministerioari	NOUN
.	PUNCT

Ulertzen	VERB
dugu	AUX
beraz	CCONJ
ardura	NOUN
ezberdinak	ADJ
direla	AUX
,	PUNCT
baina	CCONJ
bion	NUM
aldetik	ADP
sinatuta	VERB
dagoenez	AUX
zuei	PRON
ere	CCONJ
esan	VERB
beharrean	NOUN
aurkitzen	VERB
gara	AUX
.	PUNCT

Maurice	PROPN
Greenek	PROPN
(	PUNCT
100	NUM
m.	SYM
)	PUNCT
,	PUNCT
Hicham	PROPN
El	PROPN
Guerroujek	PROPN
(	PUNCT
1.500m	NOUN
)	PUNCT
,	PUNCT
Trine	PROPN
Solberg-Hattestadek	PROPN
(	PUNCT
xabalina	NOUN
)	PUNCT
eta	CCONJ
Tatiana	PROPN
Kotovak	PROPN
(	PUNCT
luzera	NOUN
jauzia	NOUN
)	PUNCT
gaur	ADV
dute	VERB
Berlinen	PROPN
Diversekin	PROPN
dirusaria	NOUN
banatzeko	VERB
euren	PRON
azken	NUM
aukera	NOUN
.	PUNCT

Goizean	NOUN
defentsa	NOUN
arloko	NOUN
neurriak	NOUN
hitzartuko	VERB
dituzte	AUX
-	PUNCT
erantzun	NOUN
azkarreko	ADJ
indarrak	NOUN
eta	CCONJ
NATOrekiko	PROPN
harremanak	NOUN
-	PUNCT
,	PUNCT
aurreikuspenen	NOUN
arabera	ADP
,	PUNCT
eta	CCONJ
arratsaldean	NOUN
orain	ADV
arte	ADP
gatazkatsuen	ADJ
izan	AUX
diren	AUX
auziei	NOUN
helduko	VERB
diete	AUX
:	PUNCT
