Contea	B-LOC
di	I-LOC
Carter	I-LOC
(	I-LOC
Missouri	I-LOC
)	I-LOC

L'evento	O
è	O
stato	O
presentato	O
da	O
Bob	B-PER
Barker	I-PER
e	O
Joan	B-PER
Van	I-PER
Ark	I-PER
.	O

Alyssa	B-PER
Thomas	I-PER
,	O
Connecticut	B-ORG
Sun	I-ORG

Ex	B-LOC
Repubblica	I-LOC
Jugoslava	I-LOC
di	I-LOC
Macedonia	I-LOC

Gli	O
atenei	O
sono	O
prevalentemente	O
provenienti	O
dal	O
West	B-LOC
degli	O
USA	B-LOC
e	O
la	O
sede	O
si	O
trova	O
a	O
Colorado	B-LOC
Springs	I-LOC
.	O

Unione	B-ORG
dei	I-ORG
Verdi	I-ORG
e	I-ORG
dei	I-ORG
Contadini	I-ORG

RINVIA	O
Nazionale	B-ORG
di	I-ORG
rugby	I-ORG
a	I-ORG
15	I-ORG
del	I-ORG
Niger	I-ORG

'	O
''	O
Arkansas	B-LOC
''	O
'	O

Generalmente	O
viene	O
allontanato	O
dalle	O
carcasse	O
sia	O
dagli	O
avvoltoi	B-LOC
collorosso	I-LOC
che	O
dagli	O
avvoltoi	B-LOC
reali	I-LOC
,	O
a	O
causa	O
delle	O
loro	O
maggiori	O
dimensioni	O
.	O

Unione	B-ORG
Democratica	I-ORG
per	I-ORG
i	I-ORG
Consumatori	I-ORG

''	O
'	O
''	O
'	O
-	O
Eva	B-PER
Ekvall	I-PER

Durante	O
il	O
torneo	O
ottiene	O
quattro	O
presenze	O
,	O
comprese	O
quella	O
in	O
occasione	O
del	O
quarto	O
di	O
finale	O
tra	O
Norvegia	B-LOC
e	O
Cina	B-LOC
,	O
e	O
della	O
semifinale	O
tra	O
Germania	B-LOC
e	O
Norvegia	B-LOC
.	O

Mark	B-PER
Edmondson	I-PER
/	O
Sherwood	B-PER
Stewart	I-PER
''	O
(	O
quarti	O
di	O
finale	O
)	O
