במדינה	O
שורר	O
אקלים	B-LOC
טרופי	I-LOC
.	O

אם	O
הייתי	O
(	O
אריק	B-PER
איינשטיין	I-PER
)	O

ב-2010	O
עבר	O
לאמן	O
את	O
נבחרת	B-ORG
ספרד	I-ORG
עד	I-ORG
גיל	I-ORG
21	I-ORG
.	O

הכפר	O
רחוק	O
כ-9	O
ק	O
''	O
מ	O
מהעיר	O
בארלטה	B-LOC
.	O

מחיפה	O
ממשיכה	O
הדרך	O
אל	O
מגידו	B-LOC
וממנה	O
אל	O
העיר	O
שכם	B-LOC
.	O

נרצח	O
שיירת	B-ORG
הדסה	I-ORG
בדרכו	O
הר	B-LOC
הצופים	I-LOC
.	O

ג'ין	B-PER
קלי	I-PER
,	O
דונלד	B-PER
או'קונור	I-PER
דבי	B-PER
ריינולדס	I-PER

הפניה	O
רוברט	B-PER
באדן	I-PER
פאוול	I-PER

הפניה	O
עטלף	B-LOC
פירות	I-LOC
מצוי	I-LOC

הפניה	O
ליגת	B-ORG
האלופות	I-ORG
בכדורסל	I-ORG

בעונה	O
שלאחר	O
מכן	O
ערך	O
ניסיון	O
חזרה	O
למשחק	O
דאלאס	B-ORG
סטארס	I-ORG
,	O
אולם	O
לאחר	O
ארבעה	O
משחקים	O
בלבד	O
ותרומה	O
מזערית	O
עזב	O
את	O
הקבוצה	O
.	O

היידן	B-PER
כריסטנסן	I-PER
/	O
ג'יימס	B-PER
ארל	I-PER
ג'ונס	I-PER

חתול	B-LOC
הפמפס	I-LOC
(	O
Oncifelis	O
colocolo	O
)	O
