Két	NUM
ember	NOUN
életét	NOUN
vesztette	VERB
a	DET
balesetekben	NOUN
,	PUNCT
s	CCONJ
sokakat	DET
kellett	VERB
kórházba	NOUN
szállítani	VERB
sérülésekkel	NOUN
is	CCONJ
.	PUNCT

Pilinszky	PROPN
János	PROPN
1964-ben	NUM
ars	X
poeticaként	NOUN
a	DET
Magvető	PROPN
Kiadó	PROPN
igazgatójának	NOUN
azt	PRON
írta	VERB
,	PUNCT
hogy	SCONJ
szeretné	VERB
,	PUNCT
ha	SCONJ
verseinek	NOUN
halálraítélt	ADJ
legyen	AUX
a	DET
lektora	NOUN
.	PUNCT

Pedig	CCONJ
egy	DET
háborúban	NOUN
—	PUNCT
bizonygatta	VERB
a	DET
marsall	NOUN
—	PUNCT
minden	PRON
megesik	VERB
,	PUNCT
lám	INTJ
,	PUNCT
őt	PRON
is	CCONJ
el	ADV
akarják	VERB
tenni	VERB
láb	NOUN
alól	ADP
;	PUNCT
a	DET
németek	NOUN
nyolcszáz	NUM
légideszantost	NOUN
küldtek	VERB
ellene	PRON
.	PUNCT

Egy	NUM
szó	NOUN
,	PUNCT
mint	SCONJ
száz	NUM
,	PUNCT
képviselő	NOUN
nem	ADV
lehet	AUX
,	PUNCT
ellenben	CCONJ
díszvendég	NOUN
igen	INTJ
.	PUNCT

—	PUNCT
Nehéz	ADJ
kérdés	NOUN
,	PUNCT
hiszen	CCONJ
egy	DET
alkotó	NOUN
számára	ADP
lényeges	ADJ
,	PUNCT
hogy	SCONJ
name	ADV
az	DET
íróasztalfióknak	NOUN
dolgozzon	VERB
.	PUNCT

Jaroslav	PROPN
Volf	PROPN
azt	PRON
állítja	VERB
,	PUNCT
hogy	SCONJ
az	DET
egész	ADJ
históriában	NOUN
roppant	ADJ
homályos	ADJ
Dubcek	PROPN
gépkocsivezetőjének	NOUN
,	PUNCT
Ján	PROPN
Rezníknek	PROPN
a	DET
szerepe	NOUN
.	PUNCT

A	DET
püspökök	NOUN
november	NOUN
közepén	NOUN
a	DET
Vatikánban	PROPN
tett	ADJ
"	PUNCT
ad	X
limina	X
"	PUNCT
látogatásuk	NOUN
alatt	ADP
levelet	NOUN
adtak	VERB
át	ADV
az	DET
egyházfőnek	NOUN
,	PUNCT
amelyben	PRON
felsorolták	VERB
megfontolásaikat	NOUN
és	CCONJ
érveiket	NOUN
a	DET
tanácsadási	ADJ
gyakorlat	NOUN
(	PUNCT
benne	PRON
az	DET
igazolások	NOUN
)	PUNCT
fenntartása	NOUN
mellett	ADP
.	PUNCT

S	CCONJ
azt	PRON
sem	ADV
—	PUNCT
hiszen	CCONJ
még	ADV
a	DET
szociáldemokraták	NOUN
iránti	ADJ
szimpátiával	NOUN
aligha	ADV
vádolható	ADJ
Frankfurter	PROPN
Allgemeine	PROPN
Zeitung	PROPN
sem	ADV
vitatta	VERB
Eichel	PROPN
ez	PRON
irányú	ADJ
állítását	NOUN
—	PUNCT
,	PUNCT
hogy	SCONJ
az	DET
összességében	NOUN
már	ADV
mintegy	ADV
1500	NUM
milliárd	NUM
márkát	NOUN
kitevő	ADJ
államadósság	NOUN
leépítését	NOUN
(	PUNCT
ami	PRON
miatt	ADP
az	DET
idén	ADV
82	NUM
milliárd	NUM
márkát	NOUN
kell	VERB
a	DET
kormánynak	NOUN
kamatfizetésre	NOUN
fordítania	VERB
)	PUNCT
egyszer	ADV
meg	PART
kell	VERB
kezdeni	VERB
.	PUNCT

Amikor	ADV
az	DET
SPD	PROPN
1969-ben	NUM
,	PUNCT
a	DET
második	ADJ
világháború	NOUN
után	ADP
először	ADV
megnyerte	VERB
a	DET
választásokat	NOUN
,	PUNCT
az	PRON
annak	PRON
volt	AUX
köszönhető	ADJ
,	PUNCT
hogy	SCONJ
Willy	PROPN
Brandt	PROPN
meg	PART
tudta	VERB
győzni	VERB
a	DET
választókat	NOUN
,	PUNCT
mondhatni	VERB
szociáldemokratákat	NOUN
csinált	VERB
belőlük	PRON
.	PUNCT
